,name,latitude,longitude,cables
399,"Mersing, Malaysia",2.295516,103.849908,"[{'id': 'asia-submarine-cable-express-asecahaya-malaysia', 'name': 'Asia Submarine-cable Express (ASE)/Cahaya Malaysia', 'cable_id': 1679.0}, {'id': 'asia-america-gateway-aag-cable-system', 'name': 'Asia-America Gateway (AAG) Cable System', 'cable_id': 1507.0}, {'id': 'east-west-submarine-cable-system', 'name': 'East-West Submarine Cable System', 'cable_id': 1886.0}, {'id': 'sea-cable-exchange-1-seax-1', 'name': 'SEA Cable Exchange-1 (SEAX-1)', 'cable_id': 1887.0}, {'id': 'seamewe-3', 'name': 'SeaMeWe-3', 'cable_id': 1031.0}, {'id': 'sistem-kabel-rakyat-1malaysia-skr1m', 'name': 'Sistem Kabel Rakyat 1Malaysia (SKR1M)', 'cable_id': 1828.0}]"
400,"Butuan City, Philippines",8.947613,125.54062,"[{'id': 'pldt-domestic-fiber-optic-network-dfon', 'name': 'PLDT Domestic Fiber Optic Network (DFON)', 'cable_id': 1839.0}]"
401,"Puerto San Jose, Guatemala",13.93461,-90.822216,"[{'id': 'south-america-1-sam-1', 'name': 'South America-1 (SAm-1)', 'cable_id': 1083.0}]"
402,"Morro Bay, California, United States",35.36668,-120.847202,"[{'id': 'japan-u-s-cable-network-jus', 'name': 'Japan-U.S. Cable Network (JUS)', 'cable_id': 1010.0}, {'id': 'southern-cross-cable-network-sccn', 'name': 'Southern Cross Cable Network (SCCN)', 'cable_id': 1009.0}]"
403,"Penang, Malaysia",5.353645,100.362996,"[{'id': 'bay-of-bengal-gateway-bbg', 'name': 'Bay of Bengal Gateway (BBG)', 'cable_id': 1735.0}, {'id': 'flag-europe-asia-fea', 'name': 'FLAG Europe-Asia (FEA)', 'cable_id': 1027.0}, {'id': 'safe', 'name': 'SAFE', 'cable_id': 1220.0}, {'id': 'seamewe-3', 'name': 'SeaMeWe-3', 'cable_id': 1031.0}]"
404,"Oxwich Bay, United Kingdom",51.557785,-4.169596,"[{'id': 'solas', 'name': 'Solas', 'cable_id': 1205.0}, {'id': 'swansea-brean', 'name': 'Swansea-Brean', 'cable_id': 1835.0}]"
405,"Kuching, Malaysia",1.520175,110.353714,"[{'id': 'east-west-submarine-cable-system', 'name': 'East-West Submarine Cable System', 'cable_id': 1886.0}, {'id': 'sistem-kabel-rakyat-1malaysia-skr1m', 'name': 'Sistem Kabel Rakyat 1Malaysia (SKR1M)', 'cable_id': 1828.0}]"
406,"Dumai, Indonesia",1.665316,101.447565,"[{'id': 'batam-dumai-melaka-bdm-cable-system', 'name': 'Batam Dumai Melaka (BDM) Cable System', 'cable_id': 1648.0}, {'id': 'dumai-melaka-cable-system', 'name': 'Dumai-Melaka Cable System', 'cable_id': 1350.0}, {'id': 'indonesia-global-gateway-igg-system', 'name': 'Indonesia Global Gateway (IGG) System', 'cable_id': 1895.0}, {'id': 'jasuka', 'name': 'JASUKA', 'cable_id': 1844.0}, {'id': 'seamewe-5', 'name': 'SeaMeWe-5', 'cable_id': 1559.0}]"
407,"Fakarava, French Polynesia",-16.31031,-145.624564,"[{'id': 'natitua', 'name': 'NATITUA', 'cable_id': 1916.0}]"
408,"Haines, Alaska, United States",59.235833,-135.444997,"[{'id': 'lynn-canal-fiber', 'name': 'Lynn Canal Fiber', 'cable_id': 1840.0}]"
409,"Winterton-on-Sea, United Kingdom",52.715231,1.693536,"[{'id': 'uk-netherlands-14', 'name': 'UK-Netherlands 14', 'cable_id': 1365.0}]"
410,"Tjele, Denmark",56.510798,9.611684,"[{'id': 'skagerrak-4', 'name': 'Skagerrak 4', 'cable_id': 1875.0}]"
411,"Kralendijk, Bonaire, Netherlands",12.150687,-68.276682,"[{'id': 'amerigo-vespucci', 'name': 'Amerigo Vespucci', 'cable_id': 1494.0}]"
412,"Ballygrangans, Ireland",52.184079,-6.558804,"[{'id': 'pan-european-crossing-uk-ireland', 'name': 'Pan European Crossing (UK-Ireland)', 'cable_id': 1547.0}]"
413,"Haina, Dominican Republic",18.699,-70.161838,"[{'id': 'east-west', 'name': 'East-West', 'cable_id': 1671.0}]"
414,"Ngwe Saung, Myanmar",16.858034,94.391221,"[{'id': 'asia-africa-europe-1-aae-1', 'name': 'Asia Africa Europe-1 (AAE-1)', 'cable_id': 1739.0}, {'id': 'seamewe-5', 'name': 'SeaMeWe-5', 'cable_id': 1559.0}]"
415,"Pacific City, OR, United States",45.201929,-123.96263,"[{'id': 'hawaiki', 'name': 'Hawaiki', 'cable_id': 1733.0}, {'id': 'new-cross-pacific-ncp-cable-system', 'name': 'New Cross Pacific (NCP) Cable System', 'cable_id': 1786.0}]"
416,"Bandar Abbas, Iran",27.187167,56.274345,"[{'id': 'falcon', 'name': 'FALCON', 'cable_id': 1346.0}]"
417,"Haifa, Israel",32.81142,34.998769,"[{'id': 'mednautilus-submarine-system', 'name': 'MedNautilus Submarine System', 'cable_id': 1185.0}, {'id': 'tamares-north', 'name': 'Tamares North', 'cable_id': 1713.0}]"
418,"Bahar ic-Caghaq, Malta",35.934062,14.458752,"[{'id': 'melita-1', 'name': 'Melita 1', 'cable_id': 1602.0}]"
419,"Gan, Maldives",1.918417,73.544649,"[{'id': 'dhiraagu-cable-network', 'name': 'Dhiraagu Cable Network', 'cable_id': 1746.0}]"
420,"Vaitape, French Polynesia",-16.50633,-151.749531,"[{'id': 'honotua', 'name': 'Honotua', 'cable_id': 1556.0}]"
421,"Maria Chiquita, Panama",9.437334,-79.753544,"[{'id': 'arcos', 'name': 'ARCOS', 'cable_id': 1078.0}, {'id': 'aurora', 'name': 'AURORA', 'cable_id': 1924.0}, {'id': 'deep-blue-cable', 'name': 'Deep Blue Cable', 'cable_id': 1913.0}, {'id': 'maya-1', 'name': 'Maya-1', 'cable_id': 1071.0}, {'id': 'pacific-caribbean-cable-system-pccs', 'name': 'Pacific Caribbean Cable System (PCCS)', 'cable_id': 1727.0}]"
422,"Batam, Indonesia",1.134726,103.962506,"[{'id': 'batam-dumai-melaka-bdm-cable-system', 'name': 'Batam Dumai Melaka (BDM) Cable System', 'cable_id': 1648.0}, {'id': 'batam-singapore-cable-system-bscs', 'name': 'Batam Singapore Cable System (BSCS)', 'cable_id': 1785.0}, {'id': 'batam-rengit-cable-system-brcs', 'name': 'Batam-Rengit Cable System (BRCS)', 'cable_id': 1601.0}, {'id': 'indonesia-global-gateway-igg-system', 'name': 'Indonesia Global Gateway (IGG) System', 'cable_id': 1895.0}, {'id': 'jasuka', 'name': 'JASUKA', 'cable_id': 1844.0}, {'id': 'jakarta-bangka-bintan-batam-singapore-b3js', 'name': 'Jakarta-Bangka-Bintan-Batam-Singapore (B3JS)', 'cable_id': 1833.0}, {'id': 'jambi-batam-cable-system-jiba', 'name': 'Jambi-Batam Cable System (JIBA)', 'cable_id': 1832.0}, {'id': 'matrix-cable-system', 'name': 'Matrix Cable System', 'cable_id': 1535.0}, {'id': 'moratelindo-international-cable-system-1-mic-1', 'name': 'Moratelindo International Cable System-1 (MIC-1)', 'cable_id': 1561.0}, {'id': 'pgascom', 'name': 'PGASCOM', 'cable_id': 1680.0}, {'id': 'palapa-ring-west', 'name': 'Palapa Ring West', 'cable_id': 1939.0}, {'id': 'sea-cable-exchange-1-seax-1', 'name': 'SEA Cable Exchange-1 (SEAX-1)', 'cable_id': 1887.0}, {'id': 'thailand-indonesia-singapore-tis', 'name': 'Thailand-Indonesia-Singapore (TIS)', 'cable_id': 1238.0}]"
423,"Arcahaie, Haiti",18.770338,-72.513094,"[{'id': 'deep-blue-cable', 'name': 'Deep Blue Cable', 'cable_id': 1913.0}]"
424,"Ormsary, United Kingdom",55.891682,-5.614566,"[{'id': 'bt-highlands-and-islands-submarine-cable-system', 'name': 'BT Highlands and Islands Submarine Cable System', 'cable_id': 1827.0}]"
425,"Toyohashi, Japan",34.76906,137.391567,"[{'id': 'tata-tgn-pacific', 'name': 'Tata TGN-Pacific', 'cable_id': 1155.0}]"
426,"Kaukura, French Polynesia",-15.741389,-146.673843,"[{'id': 'natitua', 'name': 'NATITUA', 'cable_id': 1916.0}]"
427,"Khasab, Oman",26.181308,56.246806,"[{'id': 'falcon', 'name': 'FALCON', 'cable_id': 1346.0}, {'id': 'omranepeg-cable-system', 'name': 'OMRAN/EPEG Cable System', 'cable_id': 1695.0}]"
428,"Samandag, Turkey",36.082341,35.999257,"[{'id': 'turcyos-2', 'name': 'Turcyos-2', 'cable_id': 1705.0}]"
429,"Kahe Point, Hawaii, United States",21.353979,-158.130582,"[{'id': 'southern-cross-cable-network-sccn', 'name': 'Southern Cross Cable Network (SCCN)', 'cable_id': 1009.0}]"
430,"Bandar Bukit Tinggi, Malaysia",3.009286,101.436726,"[{'id': 'jasuka', 'name': 'JASUKA', 'cable_id': 1844.0}]"
431,"Papenoo, French Polynesia",-17.512336,-149.441084,"[{'id': 'honotua', 'name': 'Honotua', 'cable_id': 1556.0}]"
432,"Porthcressa Beach, United Kingdom",49.919908,-6.308169,"[{'id': 'isles-of-scilly-cable', 'name': 'Isles of Scilly Cable', 'cable_id': 1826.0}]"
433,"Marseille, France",43.293165,5.372623,"[{'id': 'asia-africa-europe-1-aae-1', 'name': 'Asia Africa Europe-1 (AAE-1)', 'cable_id': 1739.0}, {'id': 'atlas-offshore', 'name': 'Atlas Offshore', 'cable_id': 1512.0}, {'id': 'hawk', 'name': 'Hawk', 'cable_id': 1523.0}, {'id': 'imewe', 'name': 'IMEWE', 'cable_id': 1536.0}, {'id': 'med-cable-network', 'name': 'Med Cable Network', 'cable_id': 1366.0}, {'id': 'seamewe-4', 'name': 'SeaMeWe-4', 'cable_id': 1035.0}, {'id': 'te-northtgn-eurasiaseacomalexandros', 'name': 'TE North/TGN-Eurasia/SEACOM/Alexandros', 'cable_id': 1573.0}]"
434,"Palembang, Indonesia",-2.99098,104.75733,"[{'id': 'jasuka', 'name': 'JASUKA', 'cable_id': 1844.0}, {'id': 'sumatera-bangka-cable-system-sbcs', 'name': 'Sumatera Bangka Cable System (SBCS)', 'cable_id': 1881.0}]"
435,"Nanhui, China",30.306306,121.191404,"[{'id': 'asia-pacific-gateway-apg', 'name': 'Asia Pacific Gateway (APG)', 'cable_id': 1617.0}, {'id': 'new-cross-pacific-ncp-cable-system', 'name': 'New Cross Pacific (NCP) Cable System', 'cable_id': 1786.0}]"
436,"Bandaneria, Indonesia",-4.520179,129.872064,"[{'id': 'smpcs-packet-1', 'name': 'SMPCS Packet-1', 'cable_id': 1884.0}]"
437,"Angoon, Alaska, United States",57.501838,-134.582254,"[{'id': 'alaska-united-southeast', 'name': 'Alaska United Southeast', 'cable_id': 1567.0}]"
438,"Kulhudhufushi, Maldives",6.622443,73.071407,"[{'id': 'dhiraagu-cable-network', 'name': 'Dhiraagu Cable Network', 'cable_id': 1746.0}, {'id': 'nationwide-submarine-cable-ooredoo-maldives-nascom', 'name': 'Nationwide Submarine Cable Ooredoo Maldives (NaSCOM)', 'cable_id': 1868.0}]"
439,"Øygarden, Norway",60.587346,4.830241,"[{'id': 'tampnet-offshore-foc-network', 'name': 'Tampnet Offshore FOC Network', 'cable_id': 1203.0}]"
440,"Kita-kyushu, Japan",33.839276,131.032024,"[{'id': 'guam-okinawa-kyushu-incheon-goki', 'name': 'Guam Okinawa Kyushu Incheon (GOKI)', 'cable_id': 1692.0}, {'id': 'korea-japan-cable-network-kjcn', 'name': 'Korea-Japan Cable Network (KJCN)', 'cable_id': 1231.0}]"
441,"Magen's Bay, VI, United States",18.372987,-64.937084,"[{'id': 'americas-i-north', 'name': 'Americas-I North', 'cable_id': 1645.0}, {'id': 'columbus-ii-b', 'name': 'Columbus-II b', 'cable_id': 1643.0}, {'id': 'taino-carib', 'name': 'Taino-Carib', 'cable_id': 1229.0}]"
442,"Eydhafushi, Maldives",5.10323,73.070821,"[{'id': 'dhiraagu-cable-network', 'name': 'Dhiraagu Cable Network', 'cable_id': 1746.0}, {'id': 'nationwide-submarine-cable-ooredoo-maldives-nascom', 'name': 'Nationwide Submarine Cable Ooredoo Maldives (NaSCOM)', 'cable_id': 1868.0}]"
443,"Cannes, France",43.552931,7.017349,"[{'id': 'corse-continent-4-cc4', 'name': 'Corse-Continent 4 (CC4)', 'cable_id': 1427.0}]"
444,"Carúpano, Venezuela",10.666801,-63.250525,"[{'id': 'venezuela-festoon', 'name': 'Venezuela Festoon', 'cable_id': 1094.0}]"
445,"Santos, Brazil",-23.961844,-46.328072,"[{'id': 'ellalink', 'name': 'EllaLink', 'cable_id': 1725.0}, {'id': 'junior', 'name': 'Junior', 'cable_id': 1876.0}, {'id': 'monet', 'name': 'Monet', 'cable_id': 1787.0}, {'id': 'south-america-1-sam-1', 'name': 'South America-1 (SAm-1)', 'cable_id': 1083.0}, {'id': 'south-american-crossing-saclatin-american-nautilus-lan', 'name': 'South American Crossing (SAC)/Latin American Nautilus (LAN)', 'cable_id': 1084.0}, {'id': 'tannat', 'name': 'Tannat', 'cable_id': 1860.0}]"
446,"Misurata, Libya",32.374274,15.094787,"[{'id': 'lfon-libyan-fiber-optic-network', 'name': 'LFON (Libyan Fiber Optic Network)', 'cable_id': 1184.0}]"
447,"Saint Martin, Guadeloupe",18.092787,-63.050073,"[{'id': 'global-caribbean-network-gcn', 'name': 'Global Caribbean Network (GCN)', 'cable_id': 1829.0}]"
448,"Ludag, United Kingdom",57.105537,-7.328139,"[{'id': 'bt-highlands-and-islands-submarine-cable-system', 'name': 'BT Highlands and Islands Submarine Cable System', 'cable_id': 1827.0}]"
449,"Puerto Limon, Costa Rica",9.988603,-83.037674,"[{'id': 'arcos', 'name': 'ARCOS', 'cable_id': 1078.0}, {'id': 'aurora', 'name': 'AURORA', 'cable_id': 1924.0}, {'id': 'maya-1', 'name': 'Maya-1', 'cable_id': 1071.0}]"
450,"Harbour Pointe, Washington, United States",47.886217,-122.302181,"[{'id': 'pacific-crossing-1-pc-1', 'name': 'Pacific Crossing-1 (PC-1)', 'cable_id': 1007.0}]"
451,"Okha, Russia",53.577548,142.942443,"[{'id': 'far-east-submarine-cable-system', 'name': 'Far East Submarine Cable System', 'cable_id': 1825.0}]"
452,"Yapen, Indonesia",-1.756117,136.156973,"[{'id': 'palapa-ring-east', 'name': 'Palapa Ring East', 'cable_id': 1938.0}]"
453,"Nouakchott, Mauritania",18.083876,-15.978282,"[{'id': 'africa-coast-to-europe-ace', 'name': 'Africa Coast to Europe (ACE)', 'cable_id': 1629.0}]"
454,"Jambi, Indonesia",-1.590004,103.609967,"[{'id': 'jasuka', 'name': 'JASUKA', 'cable_id': 1844.0}, {'id': 'jambi-batam-cable-system-jiba', 'name': 'Jambi-Batam Cable System (JIBA)', 'cable_id': 1832.0}]"
455,"Jeddah, Saudi Arabia",21.481262,39.182751,"[{'id': 'africa-1', 'name': 'Africa-1', 'cable_id': 1878.0}, {'id': 'asia-africa-europe-1-aae-1', 'name': 'Asia Africa Europe-1 (AAE-1)', 'cable_id': 1739.0}, {'id': 'europe-india-gateway-eig', 'name': 'Europe India Gateway (EIG)', 'cable_id': 1580.0}, {'id': 'falcon', 'name': 'FALCON', 'cable_id': 1346.0}, {'id': 'flag-europe-asia-fea', 'name': 'FLAG Europe-Asia (FEA)', 'cable_id': 1027.0}, {'id': 'imewe', 'name': 'IMEWE', 'cable_id': 1536.0}, {'id': 'middle-east-north-africa-mena-cable-systemgulf-bridge-international', 'name': 'Middle East North Africa (MENA) Cable System/Gulf Bridge International', 'cable_id': 1558.0}, {'id': 'seacomtata-tgn-eurasia', 'name': 'SEACOM/Tata TGN-Eurasia', 'cable_id': 1552.0}, {'id': 'saudi-arabia-sudan-1-sas-1', 'name': 'Saudi Arabia-Sudan-1 (SAS-1)', 'cable_id': 1247.0}, {'id': 'saudi-arabia-sudan-2-sas-2', 'name': 'Saudi Arabia-Sudan-2 (SAS-2)', 'cable_id': 1675.0}, {'id': 'seamewe-3', 'name': 'SeaMeWe-3', 'cable_id': 1031.0}, {'id': 'seamewe-4', 'name': 'SeaMeWe-4', 'cable_id': 1035.0}]"
456,"Manzanilla, Trinidad and Tobago",10.506572,-61.038148,"[{'id': 'deep-blue-cable', 'name': 'Deep Blue Cable', 'cable_id': 1913.0}]"
457,"Lanzaarote, Canary Islands, Spain",29.038509,-13.650402,"[{'id': 'transcan-3', 'name': 'TRANSCAN-3', 'cable_id': 1449.0}]"
458,"Calgary, United Kingdom",56.582124,-6.272378,"[{'id': 'bt-highlands-and-islands-submarine-cable-system', 'name': 'BT Highlands and Islands Submarine Cable System', 'cable_id': 1827.0}]"
459,"Sibolga, Indonesia",1.747812,98.786629,"[{'id': 'jasuka', 'name': 'JASUKA', 'cable_id': 1844.0}]"
460,"Taliabu, Indonesia",-1.826845,124.774068,"[{'id': 'palapa-ring-middle', 'name': 'Palapa Ring Middle', 'cable_id': 1940.0}]"
461,"Surabaya, Indonesia",-7.258581,112.746681,"[{'id': 's-u-b-cable-system', 'name': 'S-U-B Cable System', 'cable_id': 1880.0}]"
462,"Moroni, Comoros",-11.700693,43.243394,"[{'id': 'avassa', 'name': 'Avassa', 'cable_id': 1872.0}, {'id': 'eastern-africa-submarine-system-eassy', 'name': 'Eastern Africa Submarine System (EASSy)', 'cable_id': 1246.0}, {'id': 'fly-lion3', 'name': 'FLY-LION3', 'cable_id': 1915.0}]"
463,"Luanda, Angola",-8.812852,13.235022,"[{'id': 'africa-coast-to-europe-ace', 'name': 'Africa Coast to Europe (ACE)', 'cable_id': 1629.0}, {'id': 'south-atlantic-cable-system-sacs', 'name': 'South Atlantic Cable System (SACS)', 'cable_id': 1709.0}]"
464,"Archirondel, Jersey",49.225279,-2.021306,"[{'id': 'ingrid', 'name': 'INGRID', 'cable_id': 1700.0}]"
465,"Nabire, Indonesia",-3.37223,135.501626,"[{'id': 'palapa-ring-east', 'name': 'Palapa Ring East', 'cable_id': 1938.0}]"
466,"Okinawa, Japan",26.212412,127.680561,"[{'id': 'guam-okinawa-kyushu-incheon-goki', 'name': 'Guam Okinawa Kyushu Incheon (GOKI)', 'cable_id': 1692.0}, {'id': 'seamewe-3', 'name': 'SeaMeWe-3', 'cable_id': 1031.0}]"
467,"Unqui, Costa Rica",9.52586,-84.454275,"[{'id': 'pan-american-crossing-pac', 'name': 'Pan-American Crossing (PAC)', 'cable_id': 1072.0}]"
468,"Fangshan, Taiwan",22.249254,120.662107,"[{'id': 'eac-c2c', 'name': 'EAC-C2C', 'cable_id': 1592.0}, {'id': 'seamewe-3', 'name': 'SeaMeWe-3', 'cable_id': 1031.0}]"
469,"Coilleag, United Kingdom",57.073615,-7.302212,"[{'id': 'bt-highlands-and-islands-submarine-cable-system', 'name': 'BT Highlands and Islands Submarine Cable System', 'cable_id': 1827.0}]"
470,"Halul Island, Qatar",25.668564,52.420245,"[{'id': 'qatar-u-a-e-submarine-cable-system', 'name': 'Qatar-U.A.E. Submarine Cable System', 'cable_id': 1254.0}]"
471,"St. George’s, Grenada",12.188016,-61.711597,"[{'id': 'eastern-caribbean-fiber-system-ecfs', 'name': 'Eastern Caribbean Fiber System (ECFS)', 'cable_id': 1290.0}, {'id': 'southern-caribbean-fiber', 'name': 'Southern Caribbean Fiber', 'cable_id': 1619.0}]"
472,"Istanbul, Turkey",41.040615,28.986101,"[{'id': 'mednautilus-submarine-system', 'name': 'MedNautilus Submarine System', 'cable_id': 1185.0}]"
473,"Tanjung Pakis, Indonesia",-5.981457,107.120903,"[{'id': 'jakabare', 'name': 'JAKABARE', 'cable_id': 1597.0}, {'id': 'jasuka', 'name': 'JASUKA', 'cable_id': 1844.0}]"
474,"Point Noire, Congo, Rep.",-4.77909,11.863636,"[{'id': 'west-african-cable-system-wacs', 'name': 'West African Cable System (WACS)', 'cable_id': 1560.0}]"
475,"Valdez, Alaska, United States",61.130352,-146.353342,"[{'id': 'alaska-united-east', 'name': 'Alaska United East', 'cable_id': 1168.0}, {'id': 'northstar', 'name': 'NorthStar', 'cable_id': 1166.0}]"
476,"Sandwick Village, United Kingdom",57.366694,-7.274136,"[{'id': 'bt-highlands-and-islands-submarine-cable-system', 'name': 'BT Highlands and Islands Submarine Cable System', 'cable_id': 1827.0}]"
477,"Vestmannaeyjar, Iceland",63.437687,-20.267293,"[{'id': 'cantat-3', 'name': 'CANTAT-3', 'cable_id': 1737.0}]"
478,"Alta Vista, Canary Islands, Spain",27.999496,-15.699962,"[{'id': 'pencan-7', 'name': 'Pencan-7', 'cable_id': 1852.0}, {'id': 'sat-3wasc', 'name': 'SAT-3/WASC', 'cable_id': 1219.0}]"
479,"Natuna, Indonesia",3.945662,108.142875,"[{'id': 'palapa-ring-west', 'name': 'Palapa Ring West', 'cable_id': 1939.0}]"
480,"Duart Bay, United Kingdom",56.455842,-5.669351,"[{'id': 'bt-highlands-and-islands-submarine-cable-system', 'name': 'BT Highlands and Islands Submarine Cable System', 'cable_id': 1827.0}]"
481,"Fort Amador, Panama",8.934112,-79.546733,"[{'id': 'pan-american-crossing-pac', 'name': 'Pan-American Crossing (PAC)', 'cable_id': 1072.0}, {'id': 'south-american-crossing-saclatin-american-nautilus-lan', 'name': 'South American Crossing (SAC)/Latin American Nautilus (LAN)', 'cable_id': 1084.0}]"
482,"Kokkini, Greece",39.753824,19.923984,"[{'id': 'greece-western-europe-network-gwen', 'name': 'Greece-Western Europe Network (GWEN)', 'cable_id': 1383.0}]"
483,"Gran Canaria, Canary Islands, Spain",27.95776,-15.596593,"[{'id': 'transcan-3', 'name': 'TRANSCAN-3', 'cable_id': 1449.0}]"
484,"Pevensey Bay, United Kingdom",50.819016,0.366681,"[{'id': 'circe-south', 'name': 'Circe South', 'cable_id': 1323.0}]"
485,"Sitka, Alaska, United States",57.052912,-135.334402,"[{'id': 'alaska-united-southeast', 'name': 'Alaska United Southeast', 'cable_id': 1567.0}]"
486,"Tutuyan, Indonesia",0.761435,124.574996,"[{'id': 'luwuk-tutuyan-cable-system-ltcs', 'name': 'Luwuk Tutuyan Cable System (LTCS)', 'cable_id': 1883.0}]"
487,"Aldeburgh, United Kingdom",52.157846,1.590606,"[{'id': 'farland-north', 'name': 'Farland North', 'cable_id': 1819.0}]"
488,"Cagayan de Oro, Philippines",8.454229,124.631929,"[{'id': 'pldt-domestic-fiber-optic-network-dfon', 'name': 'PLDT Domestic Fiber Optic Network (DFON)', 'cable_id': 1839.0}]"
489,"Amwaj Island, Bahrain",26.228977,50.575812,"[{'id': 'tata-tgn-gulf', 'name': 'Tata TGN-Gulf', 'cable_id': 1631.0}]"
490,"Kupang, Indonesia",-10.183311,123.583395,"[{'id': 'mataram-kupang-cable-system-mkcs', 'name': 'Mataram Kupang Cable System (MKCS)', 'cable_id': 1780.0}, {'id': 'palapa-ring-east', 'name': 'Palapa Ring East', 'cable_id': 1938.0}]"
491,"Dragor, Denmark",55.593538,12.670179,"[{'id': 'scandinavian-ring-south', 'name': 'Scandinavian Ring South', 'cable_id': 1545.0}]"
492,"Kimbe, Papua New Guinea",-5.55116,150.138729,"[{'id': 'png-national-submarine-fibre-cable-network', 'name': 'PNG National Submarine Fibre Cable Network', 'cable_id': 1899.0}]"
493,"Sarasota, Florida, United States",27.338876,-82.539627,"[{'id': 'aurora', 'name': 'AURORA', 'cable_id': 1924.0}]"
494,"Changi North, Singapore",1.389047,103.987017,"[{'id': 'asia-america-gateway-aag-cable-system', 'name': 'Asia-America Gateway (AAG) Cable System', 'cable_id': 1507.0}, {'id': 'eac-c2c', 'name': 'EAC-C2C', 'cable_id': 1592.0}, {'id': 'jakabare', 'name': 'JAKABARE', 'cable_id': 1597.0}, {'id': 'moratelindo-international-cable-system-1-mic-1', 'name': 'Moratelindo International Cable System-1 (MIC-1)', 'cable_id': 1561.0}, {'id': 'tata-tgn-intra-asia-tgn-ia', 'name': 'Tata TGN-Intra Asia (TGN-IA)', 'cable_id': 1534.0}, {'id': 'tata-tgn-tata-indicom', 'name': 'Tata TGN-Tata Indicom', 'cable_id': 1252.0}, {'id': 'thailand-indonesia-singapore-tis', 'name': 'Thailand-Indonesia-Singapore (TIS)', 'cable_id': 1238.0}]"
495,"Tahuna, Indonesia",3.611116,125.485518,"[{'id': 'palapa-ring-middle', 'name': 'Palapa Ring Middle', 'cable_id': 1940.0}]"
496,"Bull Bay, Jamaica",17.949671,-76.666668,"[{'id': 'fibralink', 'name': 'Fibralink', 'cable_id': 1361.0}]"
497,"Sainte Marie, Réunion",-20.897368,55.549931,"[{'id': 'iox-cable-system', 'name': 'IOX Cable System', 'cable_id': 1901.0}, {'id': 'lower-indian-ocean-network-lion', 'name': 'Lower Indian Ocean Network (LION)', 'cable_id': 1594.0}]"
